Date,Time,Precip,SWC,Stemp,Evapo,AirTemp
6/6/2012,6:00,0,0.079,13.86,0.086,12.7
6/6/2012,7:00,0,0.077,15.07,0.189,16.76
6/6/2012,8:00,0,0.074,21.55,0.332,19.25
6/6/2012,9:00,0,0.071,31.55,0.507,20.32
6/6/2012,10:00,0,0.068,40.01,0.662,21.78
6/6/2012,11:00,0,0.066,47.21,0.786,23.45
6/6/2012,12:00,0,0.064,52.85,0.849,24.91
6/6/2012,13:00,0,0.063,56.82,0.894,26.77
6/6/2012,14:00,0,0.062,58.33,0.924,29.08
6/6/2012,15:00,0,0.062,56.1,0.945,29.9
6/6/2012,16:00,0,0.063,53.31,0.814,29.49
6/6/2012,17:00,0,0.064,49.31,0.709,29.18
6/6/2012,18:00,0,0.067,44.11,0.487,28.35
6/6/2012,19:00,0,0.069,38.04,0.367,26.84
6/6/2012,20:00,0,0.071,32.49,0.212,24.28
6/6/2012,21:00,0,0.073,28.27,0.108,21.17
6/6/2012,22:00,0,0.074,24.83,0.089,18.32
6/6/2012,23:00,0,0.075,22.34,0.08,16.28
6/7/2012,0:00,0,0.076,20.62,0.081,16.35
6/7/2012,1:00,0,0.077,19.3,0.087,16.34
6/7/2012,2:00,0,0.077,18.38,0.088,16.21
6/7/2012,3:00,0,0.077,17.61,0.089,16.31
6/7/2012,4:00,0,0.077,16.89,0.079,16.12
6/7/2012,5:00,0,0.078,15.52,0.07,15.21
6/7/2012,6:00,0,0.078,15.39,0.088,16.21
6/7/2012,7:00,0,0.077,15.8,0.138,18.46
6/7/2012,8:00,0,0.074,22.3,0.342,20.94
6/7/2012,9:00,0,0.071,32.59,0.531,22.26
6/7/2012,10:00,0,0.067,40.96,0.698,23.54
6/7/2012,11:00,0,0.065,47.61,0.793,24.39
6/7/2012,12:00,0,0.063,52.54,0.866,25.84
6/7/2012,13:00,0,0.062,56.89,0.883,27.1
6/7/2012,14:00,0,0.062,59.06,0.876,28.66
6/7/2012,15:00,0,0.062,58.97,0.803,30.07
6/7/2012,16:00,0,0.063,56.88,0.714,30.75
6/7/2012,17:00,0,0.064,53.37,0.594,30.92
6/7/2012,18:00,0,0.066,47.31,0.488,30.11
6/7/2012,19:00,0,0.069,40.47,0.383,28.49
6/7/2012,20:00,0,0.071,34.59,0.261,25.86
6/7/2012,21:00,0,0.072,30.41,0.19,23.86
6/7/2012,22:00,0,0.073,27.91,0.197,23.29
6/7/2012,23:00,0,0.073,26.1,0.183,21.66
6/8/2012,0:00,0,0.074,24.77,0.181,21.18
6/8/2012,1:00,0,0.074,23.63,0.166,20.46
6/8/2012,2:00,0,0.075,22.45,0.141,19.88
6/8/2012,3:00,0,0.075,20.96,0.102,18.49
6/8/2012,4:00,0,0.076,19.97,0.126,18.77
6/8/2012,5:00,0,0.076,19.03,0.086,17.37
6/8/2012,6:00,0,0.077,17.32,0.047,15.51
6/8/2012,7:00,0,0.076,17.4,0.143,20.39
6/8/2012,8:00,0,0.073,23.87,0.342,21.98
6/8/2012,9:00,0,0.07,33.74,0.549,23.42
6/8/2012,10:00,0,0.066,41.85,0.711,24.8
6/8/2012,11:00,0,0.064,49.01,0.823,27.07
6/8/2012,12:00,0,0.062,52.93,1.031,29.47
6/8/2012,13:00,0,0.062,54.22,1.089,30.06
6/8/2012,14:00,0,0.062,54.33,1.093,30.54
6/8/2012,15:00,0,0.062,53.57,1.04,30.97
6/8/2012,16:00,0,0.062,51.4,0.931,30.74
6/8/2012,17:00,0,0.063,47.94,0.816,30.31
6/8/2012,18:00,0,0.066,43.38,0.591,29.3
6/8/2012,19:00,0,0.069,37.68,0.478,27.32
6/8/2012,20:00,0,0.071,32.52,0.295,24.97
6/8/2012,21:00,0,0.072,28.79,0.14,22.72
6/8/2012,22:00,0,0.074,25.51,0.081,19.8
6/8/2012,23:00,0,0.075,22.81,0.088,18.33
6/9/2012,0:00,0,0.075,21.29,0.084,18.17
6/9/2012,1:00,0,0.076,19.75,0.098,18.28
6/9/2012,2:00,0,0.076,19.41,0.126,19.35
6/9/2012,3:00,0,0.076,19.28,0.11,19.81
6/9/2012,4:00,0,0.076,18.12,0.104,18.25
6/9/2012,5:00,0,0.076,18.33,0.125,18.85
6/9/2012,6:00,0,0.076,17.9,0.09,17.67
6/9/2012,7:00,0,0.075,17.97,0.227,18.62
6/9/2012,8:00,0,0.073,23.77,0.388,20.73
6/9/2012,9:00,0,0.07,33.3,0.545,23.6
6/9/2012,10:00,0,0.066,40.76,0.777,26
6/9/2012,11:00,0,0.064,45.93,0.931,27.41
6/9/2012,12:00,0,0.063,49.61,1.025,28.14
6/9/2012,13:00,0,0.062,52.2,1.058,28.95
6/9/2012,14:00,0,0.062,53.32,1.066,29.46
6/9/2012,15:00,0,0.062,52.31,1.024,30.09
6/9/2012,16:00,0,0.062,50.09,0.947,30.25
6/9/2012,17:00,0,0.063,46.93,0.815,29.77
6/9/2012,18:00,0,0.066,42.53,0.609,28.51
6/9/2012,19:00,0,0.069,37.06,0.442,26.95
6/9/2012,20:00,0,0.071,32,0.318,24.4
6/9/2012,21:00,0,0.072,28.39,0.184,22.86
6/9/2012,22:00,0,0.073,26.18,0.174,21.86
6/9/2012,23:00,0,0.073,24.69,0.175,21.2
6/10/2012,0:00,0,0.074,23.6,0.17,20.91
6/10/2012,1:00,0,0.074,22.65,0.159,20.12
6/10/2012,2:00,0,0.074,21.52,0.116,19.08
6/10/2012,3:00,0,0.075,19.79,0.052,17.05
6/10/2012,4:00,0,0.077,17.69,0.067,15.9
6/10/2012,5:00,0,0.077,17.28,0.085,16.14
6/10/2012,6:00,0,0.077,16.67,0.091,13.83
6/10/2012,7:00,0,0.076,16.6,0.205,15.14
6/10/2012,8:00,0,0.074,21.99,0.379,16.61
6/10/2012,9:00,0,0.072,30.3,0.544,17.85
6/10/2012,10:00,0,0.069,38.22,0.649,19.12
6/10/2012,11:00,0,0.066,45.59,0.733,20.61
6/10/2012,12:00,0,0.064,51.43,0.807,22.15
6/10/2012,13:00,0,0.063,55.47,0.843,24.05
6/10/2012,14:00,0,0.062,57.64,0.855,25.92
6/10/2012,15:00,0,0.062,56.67,0.66,26.72
6/10/2012,16:00,0,0.064,51.02,0.574,27.12
6/10/2012,17:00,0,0.064,48.94,0.458,28.04
6/10/2012,18:00,0,0.066,45.74,0.3,27.89
6/10/2012,19:00,0,0.068,40.74,0.263,27.38
6/10/2012,20:00,0,0.07,34.12,0.15,24.87
6/10/2012,21:00,0,0.072,29.01,0.09,21.49
6/10/2012,22:00,0,0.074,25.69,0.109,20.39
6/10/2012,23:00,0,0.074,23.36,0.074,19.45
6/11/2012,0:00,0,0.076,20.73,0.045,18.33
6/11/2012,1:00,0,0.077,18.51,0.043,15.39
6/11/2012,2:00,0,0.078,16.88,0.025,15.57
6/11/2012,3:00,0,0.078,15.47,0.054,14.54
6/11/2012,4:00,0,0.078,14.71,0.061,14.3
6/11/2012,5:00,0,0.079,14.14,0.065,14.42
6/11/2012,6:00,0,0.079,13.43,0.046,14.74
6/11/2012,7:00,0,0.077,14.25,0.169,18.46
6/11/2012,8:00,0,0.074,21.14,0.37,19.56
6/11/2012,9:00,0,0.071,31.65,0.523,20.86
6/11/2012,10:00,0,0.067,40.37,0.671,22.81
6/11/2012,11:00,0,0.064,47.72,0.805,24.75
6/11/2012,12:00,0,0.062,53.32,0.881,26.07
6/11/2012,13:00,0,0.061,56.91,0.923,27.48
6/11/2012,14:00,0,0.061,58.79,0.922,28.67
6/11/2012,15:00,0,0.061,58.1,0.774,29.33
6/11/2012,16:00,0,0.064,49.9,0.334,28.53
6/11/2012,17:00,0,0.066,44.08,0.372,29.12
6/11/2012,18:00,0,0.067,39.78,0.389,28.36
6/11/2012,19:00,0,0.068,35.9,0.328,28.01
6/11/2012,20:00,0,0.069,32.95,0.234,26.29
6/11/2012,21:00,0,0.071,29.29,0.173,24.28
6/11/2012,22:00,0,0.072,26.59,0.159,22.85
6/11/2012,23:00,0,0.073,24.83,0.16,21.64
6/12/2012,0:00,0,0.073,23.46,0.155,21.27
6/12/2012,1:00,0,0.074,22.26,0.156,20.57
6/12/2012,2:00,0,0.074,21.25,0.152,19.57
6/12/2012,3:00,0,0.075,20.29,0.149,19.24
6/12/2012,4:00,0,0.075,19.51,0.149,18.98
6/12/2012,5:00,0,0.075,18.84,0.141,18.87
6/12/2012,6:00,0,0.075,18.4,0.201,19.63
6/12/2012,7:00,0,0.074,19.3,0.303,22.4
6/12/2012,8:00,0,0.072,25.01,0.43,24.93
6/12/2012,9:00,0,0.069,34.38,0.577,26.13
6/12/2012,10:00,0,0.066,42.95,0.708,27.12
6/12/2012,11:00,0,0.063,49.86,0.854,28.14
6/12/2012,12:00,0,0.062,55.08,0.916,28.82
6/12/2012,13:00,0,0.061,57.99,0.936,29.47
6/12/2012,14:00,0,0.061,59.67,0.908,30.44
6/12/2012,15:00,0,0.061,59.74,0.851,31.34
6/12/2012,16:00,0,0.062,57.62,0.767,31.88
6/12/2012,17:00,0,0.063,53.72,0.699,31.7
6/12/2012,18:00,0,0.065,47.8,0.488,31.21
6/12/2012,19:00,0,0.068,40.89,0.393,29.98
6/12/2012,20:00,0,0.07,34.96,0.157,27.3
6/12/2012,21:00,0,0.071,30.39,0.131,24.39
6/12/2012,22:00,0,0.072,27.6,0.164,23.63
6/12/2012,23:00,0,0.072,26.33,0.192,24.21
6/13/2012,0:00,0,0.073,25.33,0.185,23.34
6/13/2012,1:00,0,0.073,24.15,0.169,22
6/13/2012,2:00,0,0.073,23.1,0.161,20.79
6/13/2012,3:00,0,0.074,21.99,0.153,20.06
6/13/2012,4:00,0,0.074,21.36,0.153,20.52
6/13/2012,5:00,0,0.074,20.58,0.138,19.46
6/13/2012,6:00,0,0.075,19.95,0.203,19.92
6/13/2012,7:00,0,0.074,20.87,0.35,22.45
6/13/2012,8:00,0,0.071,26.26,0.475,25.12
6/13/2012,9:00,0,0.069,35.24,0.586,26.86
6/13/2012,10:00,0,0.065,43.37,0.738,27.77
6/13/2012,11:00,0,0.063,50.04,0.865,28.78
6/13/2012,12:00,0,0.061,55.24,0.956,30.37
6/13/2012,13:00,0,0.061,58.79,0.968,31.08
6/13/2012,14:00,0,0.061,60.69,1.002,32.09
6/13/2012,15:00,0,0.06,58.92,0.958,32.28
6/13/2012,16:00,0,0.061,56.01,0.855,32.32
6/13/2012,17:00,0,0.062,52.51,0.709,31.92
6/13/2012,18:00,0,0.064,47.29,0.515,31.06
6/13/2012,19:00,0,0.067,40.77,0.423,29.37
6/13/2012,20:00,0,0.069,34.88,0.279,26.72
6/13/2012,21:00,0,0.071,30.65,0.183,24.33
6/13/2012,22:00,0,0.072,27.94,0.178,23.22
6/13/2012,23:00,0,0.072,26.6,0.189,23.3
6/14/2012,0:00,0,0.072,25.31,0.179,22.22
6/14/2012,1:00,0,0.073,24.08,0.16,20.6
6/14/2012,2:00,0,0.073,23.37,0.174,22
6/14/2012,3:00,0,0.073,22.95,0.169,21.65
6/14/2012,4:00,0,0.074,21.98,0.145,19.63
6/14/2012,5:00,0,0.074,20.89,0.125,18.56
6/14/2012,6:00,0,0.074,19.79,0.145,19.34
6/14/2012,7:00,0,0.074,20.27,0.222,22.98
6/14/2012,8:00,0,0.071,25.89,0.387,25.11
6/14/2012,9:00,0,0.068,34.88,0.554,26.32
6/14/2012,10:00,0,0.065,43.01,0.684,27.41
6/14/2012,11:00,0,0.063,50.14,0.823,28.12
6/14/2012,12:00,0,0.062,55.17,0.926,29.24
6/14/2012,13:00,0,0.061,58.35,0.938,29.72
6/14/2012,14:00,0,0.061,60.16,0.931,30.5
6/14/2012,15:00,0,0.061,59.6,0.861,30.7
6/14/2012,16:00,0,0.061,57.64,0.757,31.48
6/14/2012,17:00,0,0.062,53.86,0.684,31.11
6/14/2012,18:00,0,0.065,47.87,0.485,30.45
6/14/2012,19:00,0,0.067,41.08,0.387,28.84
6/14/2012,20:00,0,0.069,35.08,0.289,26.21
6/14/2012,21:00,0,0.071,31,0.209,24.21
6/14/2012,22:00,0,0.072,28.3,0.191,22.97
6/14/2012,23:00,0,0.072,26.42,0.184,22.38
6/15/2012,0:00,0,0.073,25.03,0.177,21.3
6/15/2012,1:00,0,0.073,23.73,0.159,19.58
6/15/2012,2:00,0,0.074,22.56,0.15,19.36
6/15/2012,3:00,0,0.074,21.57,0.143,18.78
6/15/2012,4:00,0,0.074,20.78,0.134,18.87
6/15/2012,5:00,0,0.074,19.86,0.101,17.78
6/15/2012,6:00,0,0.075,18.32,0.048,16.2
6/15/2012,7:00,0,0.074,18.48,0.171,20.26
6/15/2012,8:00,0,0.071,24.77,0.339,23.82
6/15/2012,9:00,0,0.068,34.28,0.516,24.58
6/15/2012,10:00,0,0.065,42.71,0.672,25.48
6/15/2012,11:00,0,0.063,50.08,0.818,26.74
6/15/2012,12:00,0,0.062,54.9,0.784,27.26
6/15/2012,13:00,0,0.062,54.95,0.694,27.91
6/15/2012,14:00,0,0.062,55.09,0.863,29.09
6/15/2012,15:00,0,0.061,57.62,0.748,29.79
6/15/2012,16:00,0,0.063,51.9,0.438,28.93
6/15/2012,17:00,0,0.063,48.85,0.572,30.06
6/15/2012,18:00,0,0.065,46.12,0.444,29.62
6/15/2012,19:00,0,0.067,39.46,0.357,28.03
6/15/2012,20:00,0,0.069,33.43,0.203,24.89
6/15/2012,21:00,0,0.071,29.1,0.142,22.31
6/15/2012,22:00,0,0.072,26.39,0.148,21.58
6/15/2012,23:00,0,0.073,24.81,0.147,21.33
6/16/2012,0:00,0,0.073,23.37,0.122,21.21
6/16/2012,1:00,0,0.074,22.25,0.141,19.74
6/16/2012,2:00,0,0.074,21.53,0.146,19.29
6/16/2012,3:00,0,0.074,20.86,0.137,18.96
6/16/2012,4:00,0,0.074,20.08,0.107,19.74
6/16/2012,5:00,0,0.075,18.62,0.081,16.76
6/16/2012,6:00,0,0.076,17.22,0.092,16.59
6/16/2012,7:00,0,0.074,18.38,0.202,22.8
6/16/2012,8:00,0,0.071,24.75,0.389,22.75
6/16/2012,9:00,0,0.069,34.7,0.548,25.49
6/16/2012,10:00,0,0.065,43.04,0.764,27.34
6/16/2012,11:00,0,0.062,49.33,0.909,27.84
6/16/2012,12:00,0,0.061,53.66,0.97,28.95
6/16/2012,13:00,0,0.06,57.03,0.967,30.02
6/16/2012,14:00,0,0.06,58.75,0.887,30.81
6/16/2012,15:00,0,0.062,55.38,0.68,30.51
6/16/2012,16:00,0,0.063,49.28,0.61,30.86
6/16/2012,17:00,0,0.063,48.78,0.629,31.58
6/16/2012,18:00,0,0.065,46.3,0.411,31.09
6/16/2012,19:00,0,0.067,40.45,0.258,29.93
6/16/2012,20:00,0,0.069,34.56,0.043,27.25
6/16/2012,21:00,0,0.07,30.7,0.147,25.4
6/16/2012,22:00,0,0.071,28.09,0.169,24.3
6/16/2012,23:00,0,0.072,26.57,0.176,24.16
6/17/2012,0:00,0,0.072,25.56,0.184,23.73
6/17/2012,1:00,0,0.072,24.61,0.176,22.55
6/17/2012,2:00,0,0.072,23.6,0.168,21.32
6/17/2012,3:00,0,0.073,22.82,0.167,21.12
6/17/2012,4:00,0,0.073,22.13,0.16,20.85
6/17/2012,5:00,0,0.073,21.68,0.164,20.91
6/17/2012,6:00,0,0.073,21.46,0.285,21.09
6/17/2012,7:00,0,0.072,22.28,0.416,23.2
6/17/2012,8:00,0,0.07,26.56,0.571,25.73
6/17/2012,9:00,0,0.068,33.41,0.731,27.65
6/17/2012,10:00,0,0.065,39.91,0.889,29.2
6/17/2012,11:00,0,0.062,45.82,0.981,30.45
6/17/2012,12:00,0,0.061,51.29,1.027,31.05
6/17/2012,13:00,0,0.061,55.53,1.049,32.22
6/17/2012,14:00,0,0.061,56.55,0.992,32.71
6/17/2012,15:00,0,0.061,53.9,0.873,33.07
6/17/2012,16:00,0,0.061,52.03,0.886,33.36
6/17/2012,17:00,0,0.061,50.39,0.778,33.19
6/17/2012,18:00,0,0.064,46.5,0.563,32.47
6/17/2012,19:00,0,0.066,40.63,0.404,31.07
6/17/2012,20:00,0,0.068,35.56,0.257,28.83
6/17/2012,21:00,0,0.069,31.68,0.159,26.59
6/17/2012,22:00,0,0.07,29.14,0.185,25.77
6/17/2012,23:00,0,0.071,27.58,0.171,24.12
6/18/2012,0:00,0,0.072,25.6,0.13,21.89
6/18/2012,1:00,0,0.073,23.8,0.122,20.7
6/18/2012,2:00,0,0.073,22.54,0.117,20.39
6/18/2012,3:00,0,0.073,21.65,0.112,20.08
6/18/2012,4:00,0,0.074,20.98,0.105,19.89
6/18/2012,5:00,0,0.074,20.09,0.085,18.79
6/18/2012,6:00,0,0.074,19.36,0.151,19.98
6/18/2012,7:00,0,0.073,20.96,0.363,24.05
6/18/2012,8:00,0,0.07,26.39,0.57,26.39
6/18/2012,9:00,0,0.067,33.95,0.732,27.8
6/18/2012,10:00,0,0.064,40.8,0.868,29.26
6/18/2012,11:00,0,0.062,46.79,0.991,30.71
6/18/2012,12:00,0,0.06,51.46,1.091,31.66
6/18/2012,13:00,0,0.06,54.11,1.158,32.53
6/18/2012,14:00,0,0.06,54.8,1.155,32.89
6/18/2012,15:00,0,0.06,54.12,1.116,33.19
6/18/2012,16:00,0,0.06,52.1,1,33.19
6/18/2012,17:00,0,0.061,48.94,0.848,32.21
6/18/2012,18:00,0,0.064,44.72,0.616,31.33
6/18/2012,19:00,0,0.066,38.98,0.491,29.79
6/18/2012,20:00,0,0.068,34.22,0.357,27.82
6/18/2012,21:00,0,0.07,30.58,0.155,24.96
6/18/2012,22:00,0,0.071,27.57,0.153,24.16
6/18/2012,23:00,0,0.072,25.71,0.12,22.75
6/19/2012,0:00,0,0.072,23.88,0.115,21.12
6/19/2012,1:00,0,0.073,22.78,0.124,21.3
6/19/2012,2:00,0,0.073,21.64,0.122,20.34
6/19/2012,3:00,0,0.074,20.46,0.112,19.53
6/19/2012,4:00,0,0.075,18.86,0.087,16.96
6/19/2012,5:00,0,0.075,17.73,0.113,17.75
6/19/2012,6:00,0,0.075,17.31,0.161,18.02
6/19/2012,7:00,0,0.074,18.28,0.233,21.6
6/19/2012,8:00,0,0.071,24.24,0.366,23.98
6/19/2012,9:00,0,0.068,33.54,0.647,26.46
6/19/2012,10:00,0,0.065,40.3,0.837,27.41
6/19/2012,11:00,0,0.063,46.75,0.919,28.44
6/19/2012,12:00,0,0.061,52.8,0.95,29.61
6/19/2012,13:00,0,0.06,57.54,0.972,30.97
6/19/2012,14:00,0,0.06,59.4,1.011,32.4
6/19/2012,15:00,0,0.06,58.76,0.982,33.44
6/19/2012,16:00,0,0.06,55.99,0.926,33.48
6/19/2012,17:00,0,0.061,52.31,0.775,33.55
6/19/2012,18:00,0,0.063,47.62,0.543,33.07
6/19/2012,19:00,0,0.066,41.43,0.43,32.13
6/19/2012,20:00,0,0.067,36.17,0.286,29.69
6/19/2012,21:00,0,0.069,32.24,0.191,26.77
6/19/2012,22:00,0,0.07,29.33,0.188,25.77
6/19/2012,23:00,0,0.07,27.68,0.19,25.11
6/20/2012,0:00,0,0.071,26.24,0.181,23.74
6/20/2012,1:00,0,0.072,24.89,0.166,22.58
6/20/2012,2:00,0,0.072,23.77,0.178,22.74
6/20/2012,3:00,0,0.072,23.44,0.186,22.87
6/20/2012,4:00,0,0.072,22.58,0.161,21.49
6/20/2012,5:00,0,0.073,21.66,0.153,21.08
6/20/2012,6:00,0,0.073,21.18,0.236,21.99
6/20/2012,7:00,0,0.072,22.08,0.335,25.07
6/20/2012,8:00,0,0.07,27.51,0.458,27.51
6/20/2012,9:00,0,0.067,36.78,0.627,28.19
6/20/2012,10:00,0,0.064,45.01,0.745,28.39
6/20/2012,11:00,0,0.062,51.98,0.866,29.6
6/20/2012,12:00,0,0.06,57.1,0.932,30.57
6/20/2012,13:00,0,0.059,61.08,0.952,31.56
6/20/2012,14:00,0,0.059,63,0.928,32.85
6/20/2012,15:00,0,0.059,62.32,0.867,34
6/20/2012,16:00,0,0.059,60.23,0.751,34.36
6/20/2012,17:00,0,0.06,57.1,0.582,34.63
6/20/2012,18:00,0,0.062,52.06,0.442,34.47
6/20/2012,19:00,0,0.065,45.11,0.259,33.37
6/20/2012,20:00,0,0.067,38.53,-0.001,30.29
6/20/2012,21:00,0,0.069,33,0.084,25.64
6/20/2012,22:00,0,0.07,29.88,0.149,25.93
6/20/2012,23:00,0,0.07,28.61,0.181,26.28
6/21/2012,0:00,0,0.07,27.52,0.184,25.63
6/21/2012,1:00,0,0.071,26.11,0.108,24.06
6/21/2012,2:00,0,0.072,23.55,0.094,22.28
6/21/2012,3:00,0,0.072,23.07,0.146,23.25
6/21/2012,4:00,0,0.073,22.36,0.099,21.09
6/21/2012,5:00,0,0.073,20.74,0.082,19.22
6/21/2012,6:00,0,0.074,19.44,0.066,20.08
6/21/2012,7:00,0,0.073,20.24,0.18,23.24
6/21/2012,8:00,0,0.07,26.17,0.39,24.6
6/21/2012,9:00,0,0.068,35.95,0.537,26.41
6/21/2012,10:00,0,0.064,44.61,0.692,28.28
6/21/2012,11:00,0,0.061,51.85,0.833,30.39
6/21/2012,12:00,0,0.06,57.67,0.931,32.04
6/21/2012,13:00,0,0.059,61.67,0.966,33.48
6/21/2012,14:00,0,0.059,63.24,0.943,34.77
6/21/2012,15:00,0,0.059,62.98,0.952,35.82
6/21/2012,16:00,0,0.059,59.15,0.969,36.01
6/21/2012,17:00,0,0.06,54.57,0.836,34.95
6/21/2012,18:00,0,0.062,49.06,0.619,33.57
6/21/2012,19:00,0,0.065,42.53,0.458,31.57
6/21/2012,20:00,0,0.067,36.84,0.289,28.93
6/21/2012,21:00,0,0.069,32.83,0.227,27.1
6/21/2012,22:00,0,0.07,30,0.211,25.31
6/21/2012,23:00,0,0.07,28.23,0.207,25.1
6/22/2012,0:00,0,0.071,26.68,0.185,24.18
6/22/2012,1:00,0,0.071,25.36,0.122,23.22
6/22/2012,2:00,0,0.073,22.75,0.075,19
6/22/2012,3:00,0,0.074,20.31,0.068,16.9
6/22/2012,4:00,0,0.075,18.55,0.061,16.74
6/22/2012,5:00,0,0.076,17.24,0.051,16.87
6/22/2012,6:00,0,0.076,16.47,0.036,17.06
6/22/2012,7:00,0,0.073,17.97,0.216,22.38
6/22/2012,8:00,0,0.07,24.81,0.394,23.65
6/22/2012,9:00,0,0.067,35.21,0.606,26.82
6/22/2012,10:00,0,0.064,43.31,0.869,30.21
6/22/2012,11:00,0,0.061,48,0.984,31.33
6/22/2012,12:00,0,0.059,52.56,1.105,32.11
6/22/2012,13:00,0,0.059,55.05,1.146,32.9
6/22/2012,14:00,0,0.058,56.69,1.119,33.66
6/22/2012,15:00,0,0.058,56.24,1.076,34.11
6/22/2012,16:00,0,0.059,54.36,0.965,33.93
6/22/2012,17:00,0,0.06,50.85,0.887,33.52
6/22/2012,18:00,0,0.063,45.92,0.663,32.16
6/22/2012,19:00,0,0.065,40.45,0.493,30.6
6/22/2012,20:00,0,0.067,35.29,0.253,28.1
6/22/2012,21:00,0,0.069,30.9,0.111,24.62
6/22/2012,22:00,0,0.07,27.98,0.14,24.25
6/22/2012,23:00,0,0.071,26.5,0.142,23.58
6/23/2012,0:00,0,0.071,24.91,0.119,22.63
6/23/2012,1:00,0,0.072,23.63,0.136,23.66
6/23/2012,2:00,0,0.072,23.23,0.144,22.74
6/23/2012,3:00,0,0.072,22.44,0.142,21.79
6/23/2012,4:00,0,0.073,21,0.071,18.83
6/23/2012,5:00,0,0.074,18.94,0.066,16.9
6/23/2012,6:00,0,0.075,17.83,0.043,18.06
6/23/2012,7:00,0,0.073,18.48,0.141,22.01
6/23/2012,8:00,0,0.07,24.82,0.358,23.82
6/23/2012,9:00,0,0.067,34.75,0.535,25.71
6/23/2012,10:00,0,0.063,43.08,0.786,29.52
6/23/2012,11:00,0,0.061,48.59,1.042,32.46
6/23/2012,12:00,0,0.059,52.11,1.175,33.16
6/23/2012,13:00,0,0.059,54.56,1.155,33.59
6/23/2012,14:00,0,0.058,56.36,1.118,33.91
6/23/2012,15:00,0,0.058,56.26,1.086,34.32
6/23/2012,16:00,0,0.059,54.16,0.973,34.16
6/23/2012,17:00,0,0.06,51.12,0.799,33.74
6/23/2012,18:00,0,0.062,46.84,0.589,32.74
6/23/2012,19:00,0,0.064,41.36,0.405,31.34
6/23/2012,20:00,0,0.066,36.09,0.187,28.5
6/23/2012,21:00,0,0.068,31.72,0.115,25.5
6/23/2012,22:00,0,0.07,28.69,0.115,24.07
6/23/2012,23:00,0,0.07,26.9,0.141,24.62
6/24/2012,0:00,0,0.07,26.03,0.169,24.53
6/24/2012,1:00,0,0.07,25.67,0.159,24.62
6/24/2012,2:00,0,0.071,24.25,0.076,22.13
6/24/2012,3:00,0,0.072,22.17,0.069,20.84
6/24/2012,4:00,0,0.073,20.84,0.053,20.69
6/24/2012,5:00,0,0.073,20.18,0.101,20.37
6/24/2012,6:00,0,0.072,20.47,0.068,22.17
6/24/2012,7:00,0,0.071,21.19,0.161,25.17
6/24/2012,8:00,0,0.069,26.92,0.461,25.71
6/24/2012,9:00,0,0.066,37.21,0.57,27.72
6/24/2012,10:00,0,0.063,45.32,0.713,29.2
6/24/2012,11:00,0,0.061,51.95,0.847,30.71
6/24/2012,12:00,0,0.059,57.38,0.942,32.02
6/24/2012,13:00,0,0.058,61.24,0.976,32.88
6/24/2012,14:00,0,0.059,60.89,0.768,33.27
6/24/2012,15:00,0,0.059,57.08,0.718,33.8
6/24/2012,16:00,0,0.06,56.16,0.689,33.61
6/24/2012,17:00,0,0.062,51.14,0.414,32.9
6/24/2012,18:00,0,0.063,47.11,0.376,33.3
6/24/2012,19:00,0,0.064,44.51,0.36,32.82
6/24/2012,20:00,0,0.065,40,0.284,30.74
6/24/2012,21:00,0,0.067,36.12,0.196,28.67
6/24/2012,22:00,0,0.068,32.76,0.177,26.41
6/24/2012,23:00,0,0.069,30.36,0.175,25.23
6/25/2012,0:00,0,0.069,28.71,0.165,24.14
6/25/2012,1:00,0,0.07,27.59,0.163,23.6
6/25/2012,2:00,0,0.07,26.81,0.156,23.57
6/25/2012,3:00,0,0.07,26.48,0.155,23.25
6/25/2012,4:00,0,0.07,25.89,0.131,22.23
6/25/2012,5:00,0,0.071,24.79,0.082,21.01
6/25/2012,6:00,0,0.071,23.5,0.064,20.93
6/25/2012,7:00,0,0.07,25.4,0.25,24.78
6/25/2012,8:00,0,0.067,30.27,0.381,25.76
6/25/2012,9:00,0,0.065,37.1,0.552,27.56
6/25/2012,10:00,0,0.063,43.22,0.615,28.52
6/25/2012,11:00,0,0.062,44.96,0.491,28.85
6/25/2012,12:00,0,0.063,44.11,0.512,29.52
6/25/2012,13:00,0,0.062,45.72,0.582,30.32
6/25/2012,14:00,0,0.061,49.3,0.673,30.85
6/25/2012,15:00,0,0.063,46.48,0.504,29.52
6/25/2012,16:00,0,0.063,46.3,0.575,30.95
6/25/2012,17:00,0,0.062,46.64,0.428,31.56
6/25/2012,18:00,0,0.063,45.02,0.354,30.66
6/25/2012,19:00,0,0.064,42.75,0.262,31.19
6/25/2012,20:00,0,0.066,37.83,0.232,29.18
6/25/2012,21:00,0,0.068,33.36,0.142,26.73
6/25/2012,22:00,0,0.069,30.21,0.158,25.57
6/25/2012,23:00,0,0.07,28.46,0.176,24.75
6/26/2012,0:00,0,0.07,27.04,0.166,23.7
6/26/2012,1:00,0,0.071,25.79,0.13,22.53
6/26/2012,2:00,0,0.071,24.67,0.131,22.09
6/26/2012,3:00,0,0.071,24.02,0.123,21.95
6/26/2012,4:00,0,0.071,23.42,0.129,21.73
6/26/2012,5:00,0,0.072,22.54,0.072,20.09
6/26/2012,6:00,0,0.073,21.25,0.063,19.01
6/26/2012,7:00,0,0.071,21.94,0.199,22.29
